user_id,variant,converted,error_rate
u_10567,variant,0,0.0155
u_10568,variant,0,0.0371
u_10569,variant,0,0.0609
u_10570,variant,0,0.0145
u_10571,variant,0,0.0419
u_10572,variant,0,0.0315
u_10573,variant,0,0.0192
u_10574,variant,0,0.0465
u_10575,variant,0,0.0103
u_10576,variant,0,0.022
u_10577,variant,0,0.0093
u_10578,variant,0,0.0241
u_10579,variant,0,0.0547
u_10580,variant,0,0.044
u_10581,variant,0,0.0527
u_10582,variant,0,0.0269
u_10583,variant,0,0.0275
u_10584,variant,0,0.0135
u_10585,variant,0,0.0198
u_10586,variant,0,0.0238
u_10587,variant,0,0.0234
u_10588,variant,0,0.0387
u_10589,variant,1,0.0189
u_10590,variant,0,0.0443
u_10591,variant,0,0.0133
u_10592,variant,0,0.0264
u_10593,variant,0,0.025
u_10594,variant,0,0.0483
u_10595,variant,0,0.042
u_10596,variant,0,0.0539
u_10597,variant,0,0.0064
u_10598,variant,0,0.0356
u_10599,variant,0,0.0164
u_10600,variant,0,0.0292
u_10601,variant,0,0.0305
u_10602,variant,0,0.0271
u_10603,variant,0,0.0126
u_10604,variant,0,0.0056
u_10605,variant,0,0.0594
u_10606,variant,0,0.0349
u_10607,variant,0,0.0478
u_10608,variant,0,0.0114
u_10609,variant,0,0.056
u_10610,variant,0,0.0447
u_10611,variant,0,0.0409
u_10612,variant,0,0.024
u_10613,variant,0,0.0261
u_10614,variant,0,0.0291
u_10615,variant,0,0.0199
u_10616,variant,0,0.011
u_10617,variant,1,0.0199
u_10618,variant,0,0.0607
u_10619,variant,0,0.0129
u_10620,variant,0,0.0269
u_10621,variant,1,0.0579
u_10622,variant,0,0.0351
u_10623,variant,0,0.0142
u_10624,variant,0,0.0077
u_10625,variant,0,0.0372
u_10626,variant,0,0.0299
u_10627,variant,0,0.0208
u_10628,variant,0,0.036
u_10629,variant,1,0.0345
u_10630,variant,0,0.0633
u_10631,variant,0,0.0496
u_10632,variant,0,0.0246
u_10633,variant,0,0.0336
u_10634,variant,0,0.0351
u_10635,variant,0,0.0081
u_10636,variant,0,0.0281
u_10637,variant,0,0.0189
u_10638,variant,0,0.0486
u_10639,variant,0,0.0261
u_10640,variant,0,0.0563
u_10641,variant,0,0.0119
u_10642,variant,0,0.0257
u_10643,variant,0,0.0303
u_10644,variant,0,0.0325
u_10645,variant,0,0.0426
u_10646,variant,0,0.0231
u_10647,variant,0,0.0137
u_10648,variant,0,0.0216
u_10649,variant,0,0.0244
u_10650,variant,0,0.0303
u_10651,variant,0,0.0485
u_10652,variant,0,0.0187
u_10653,variant,0,0.0234
u_10654,variant,1,0.0288
u_10655,variant,0,0.0634
u_10656,variant,0,0.0548
u_10657,variant,0,0.0217
u_10658,variant,0,0.0208
u_10659,variant,0,0.0544
u_10660,variant,0,0.0157
u_10661,variant,0,0.0228
u_10662,variant,0,0.0434
u_10663,variant,0,0.0371
u_10664,variant,0,0.0293
u_10665,variant,0,0.0257
u_10666,variant,0,0.0229
u_10667,variant,0,0.0165
u_10668,variant,0,0.0171
u_10669,variant,0,0.0323
u_10670,variant,0,0.0368
u_10671,variant,0,0.0318
u_10672,variant,0,0.0992
u_10673,variant,0,0.0348
u_10674,variant,0,0.0275
u_10675,variant,0,0.022
u_10676,variant,0,0.0493
u_10677,variant,0,0.0178
u_10678,variant,0,0.1334
u_10679,variant,0,0.0258
u_10680,variant,0,0.0318
u_10681,variant,0,0.0844
u_10682,variant,0,0.016
u_10683,variant,0,0.0142
u_10684,variant,1,0.0253
u_10685,variant,0,0.0485
u_10686,variant,0,0.0273
u_10687,variant,0,0.0321
u_10688,variant,0,0.0476
u_10689,variant,0,0.0135
u_10690,variant,0,0.0147
u_10691,variant,0,0.0094
u_10692,variant,0,0.0362
u_10693,variant,0,0.0272
u_10694,variant,0,0.014
u_10695,variant,0,0.0185
u_10696,variant,0,0.0214
u_10697,variant,0,0.0105
u_10698,variant,0,0.0348
u_10699,variant,0,0.0171
u_10700,variant,0,0.0434
u_10701,variant,0,0.0145
u_10702,variant,0,0.0282
u_10703,variant,0,0.0301
u_10704,variant,0,0.0378
u_10705,variant,0,0.0306
u_10706,variant,0,0.0414
u_10707,variant,0,0.0229
u_10708,variant,0,0.0137
u_10709,variant,0,0.0403
u_10710,variant,0,0.0231
u_10711,variant,0,0.0283
u_10712,variant,1,0.0165
u_10713,variant,0,0.0507
u_10714,variant,0,0.0269
u_10715,variant,1,0.0039
u_10716,variant,0,0.0129
u_10717,variant,0,0.0224
u_10718,variant,0,0.0078
u_10719,variant,0,0.0576
u_10720,variant,1,0.0412
u_10721,variant,0,0.0066
u_10722,variant,0,0.0149
u_10723,variant,0,0.0149
u_10724,variant,0,0.0468
u_10725,variant,0,0.0105
u_10726,variant,0,0.0488
u_10727,variant,0,0.0073
u_10728,variant,1,0.0311
u_10729,variant,0,0.0233
u_10730,variant,0,0.0242
u_10731,variant,0,0.0157
u_10732,variant,1,0.0363
u_10733,variant,0,0.0138
u_10734,variant,0,0.041
u_10735,variant,0,0.0088
u_10736,variant,0,0.0228
u_10737,variant,0,0.0453
u_10738,variant,0,0.0487
u_10739,variant,0,0.0641
u_10740,variant,0,0.0364
u_10741,variant,0,0.0303
u_10742,variant,1,0.0168
u_10743,variant,0,0.0541
u_10744,variant,0,0.0315
u_10745,variant,0,0.0451
u_10746,variant,0,0.0351
u_10747,variant,0,0.0173
u_10748,variant,0,0.0248
u_10749,variant,0,0.0106
u_10750,variant,0,0.02
u_10751,variant,0,0.0103
u_10752,variant,0,0.0021
u_10753,variant,0,0.0269
u_10754,variant,0,0.0638
u_10755,variant,0,0.0751
u_10756,variant,0,0.0134
u_10757,variant,0,0.0252
u_10758,variant,0,0.0285
u_10759,variant,0,0.0884
u_10760,variant,0,0.036
u_10761,variant,0,0.0198
u_10762,variant,0,0.0337
u_10763,variant,0,0.0265
u_10764,variant,0,0.0708
u_10765,variant,0,0.0659
u_10766,variant,0,0.0166
u_10767,variant,0,0.0186
u_10768,variant,0,0.0222
u_10769,variant,0,0.0314
u_10770,variant,0,0.0473
u_10771,variant,0,0.0522
u_10772,variant,0,0.0062
u_10773,variant,0,0.0237
u_10774,variant,0,0.0481
u_10775,variant,0,0.0518
u_10776,variant,0,0.009
u_10777,variant,1,0.0421
u_10778,variant,0,0.0173
u_10779,variant,0,0.0495
u_10780,variant,0,0.0319
u_10781,variant,0,0.0089
u_10782,variant,0,0.0119
u_10783,variant,0,0.0136
u_10784,variant,1,0.008
u_10785,variant,0,0.0209
u_10786,variant,0,0.0294
u_10787,variant,0,0.0436
u_10788,variant,0,0.0058
u_10789,variant,0,0.0146
u_10790,variant,0,0.0287
u_10791,variant,1,0.0234
u_10792,variant,0,0.0317
u_10793,variant,0,0.0026
u_10794,variant,0,0.0341
u_10795,variant,0,0.0217
u_10796,variant,0,0.003
u_10797,variant,0,0.014
u_10798,variant,0,0.0296
u_10799,variant,0,0.0109
u_10800,variant,0,0.022
u_10801,variant,0,0.0455
u_10802,variant,1,0.0373
u_10803,variant,0,0.0236
u_10804,variant,0,0.0129
u_10805,variant,0,0.0089
u_10806,variant,0,0.0382
u_10807,variant,0,0.0269
u_10808,variant,0,0.039
u_10809,variant,0,0.0281
u_10810,variant,0,0.0219
u_10811,variant,0,0.026
u_10812,variant,0,0.0242
u_10813,variant,0,0.0266
u_10814,variant,1,0.0327
u_10815,variant,0,0.0285
u_10816,variant,0,0.0573
u_10817,variant,0,0.023
u_10818,variant,0,0.0312
u_10819,variant,0,0.0504
u_10820,variant,0,0.0598
u_10821,variant,0,0.02
u_10822,variant,0,0.0046
u_10823,variant,0,0.0408
u_10824,variant,0,0.0325
u_10825,variant,0,0.023
u_10826,variant,0,0.0234
u_10827,variant,1,0.0178
u_10828,variant,0,0.0192
u_10829,variant,0,0.0353
u_10830,variant,0,0.0452
u_10831,variant,0,0.0447
u_10832,variant,0,0.0188
u_10833,variant,0,0.0046
u_10834,variant,0,0.0137
u_10835,variant,0,0.0198
u_10836,variant,0,0.0353
u_10837,variant,0,0.0267
u_10838,variant,0,0.0143
u_10839,variant,0,0.0121
u_10840,variant,0,0.0043
u_10841,variant,0,0.0271
u_10842,variant,0,0.0368
u_10843,variant,0,0.0431
u_10844,variant,0,0.024
u_10845,variant,1,0.04
u_10846,variant,0,0.0078
u_10847,variant,0,0.023
u_10848,variant,0,0.0157
u_10849,variant,0,0.0056
u_10850,variant,0,0.0114
u_10851,variant,0,0.0248
u_10852,variant,0,0.0481
u_10853,variant,0,0.0548
u_10854,variant,0,0.0417
u_10855,variant,0,0.0122
u_10856,variant,0,0.014
u_10857,variant,0,0.0146
u_10858,variant,0,0.05
u_10859,variant,0,0.027
u_10860,variant,0,0.0389
u_10861,variant,0,0.0139
u_10862,variant,0,0.0318
u_10863,variant,0,0.0254
u_10864,variant,0,0.0203
u_10865,variant,0,0.041
u_10866,variant,0,0.0622
u_10867,variant,0,0.0513
u_10868,variant,0,0.0276
u_10869,variant,0,0.02
u_10870,variant,0,0.0624
u_10871,variant,0,0.0497
u_10872,variant,0,0.0173
u_10873,variant,0,0.0283
u_10874,variant,0,0.0403
u_10875,variant,0,0.0424
u_10876,variant,0,0.0549
u_10877,variant,0,0.0222
u_10878,variant,0,0.0578
u_10879,variant,0,0.013
u_10880,variant,0,0.0317
u_10881,variant,0,0.0429
u_10882,variant,0,0.015
u_10883,variant,0,0.0252
u_10884,variant,0,0.0149
u_10885,variant,0,0.0068
u_10886,variant,0,0.0517
u_10887,variant,0,0.0142
u_10888,variant,0,0.0386
u_10889,variant,0,0.0356
u_10890,variant,0,0.0268
u_10891,variant,0,0.023
u_10892,variant,0,0.0098
u_10893,variant,1,0.026
u_10894,variant,0,0.0382
u_10895,variant,0,0.0438
u_10896,variant,0,0.0193
u_10897,variant,0,0.0977
u_10898,variant,0,0.0082
u_10899,variant,0,0.0273
u_10900,variant,0,0.0297
u_10901,variant,0,0.0421
u_10902,variant,0,0.0153
u_10903,variant,1,0.0663
u_10904,variant,0,0.0352
u_10905,variant,0,0.0323
u_10906,variant,0,0.0371
u_10907,variant,0,0.0204
u_10908,variant,0,0.0241
u_10909,variant,0,0.0231
u_10910,variant,0,0.0069
u_10911,variant,0,0.0347
u_10912,variant,0,0.0546
u_10913,variant,0,0.0374
u_10914,variant,0,0.043
u_10915,variant,0,0.03
u_10916,variant,0,0.0307
u_10917,variant,0,0.0245
u_10918,variant,0,0.0079
u_10919,variant,0,0.0452
u_10920,variant,0,0.0346
u_10921,variant,0,0.0688
u_10922,variant,0,0.0472
u_10923,variant,0,0.0647
u_10924,variant,0,0.031
u_10925,variant,0,0.0298
u_10926,variant,0,0.0511
u_10927,variant,1,0.0406
u_10928,variant,0,0.0075
u_10929,variant,0,0.0188
u_10930,variant,0,0.0685
u_10931,variant,1,0.0778
u_10932,variant,0,0.0342
u_10933,variant,0,0.0456
u_10934,variant,0,0.0412
u_10935,variant,0,0.0145
u_10936,variant,0,0.0213
u_10937,variant,0,0.0348
u_10938,variant,0,0.0262
u_10939,variant,0,0.0106
u_10940,variant,0,0.0752
u_10941,variant,0,0.0248
u_10942,variant,0,0.0138
u_10943,variant,0,0.0577
u_10944,variant,0,0.0055
u_10945,variant,0,0.0288
u_10946,variant,0,0.0423
u_10947,variant,0,0.0851
u_10948,variant,0,0.0443
u_10949,variant,0,0.0208
u_10950,variant,0,0.0233
u_10951,variant,0,0.0163
u_10952,variant,0,0.0137
u_10953,variant,0,0.0234
u_10954,variant,0,0.1142
u_10955,variant,0,0.0153
u_10956,variant,0,0.0274
u_10957,variant,0,0.0403
u_10958,variant,0,0.0057
u_10959,variant,0,0.0442
u_10960,variant,0,0.0226
u_10961,variant,0,0.0359
u_10962,variant,0,0.0151
u_10963,variant,0,0.015
u_10964,variant,0,0.0477
u_10965,variant,0,0.0235
u_10966,variant,0,0.0467
u_10967,variant,0,0.0145
u_10968,variant,0,0.0248
u_10969,variant,1,0.0339
u_10970,variant,0,0.0654
u_10971,variant,0,0.0221
u_10972,variant,0,0.0255
u_10973,variant,0,0.0599
u_10974,variant,0,0.0136
u_10975,variant,0,0.0027
u_10976,variant,0,0.0172
u_10977,variant,0,0.0231
u_10978,variant,0,0.0198
u_10979,variant,0,0.0374
u_10980,variant,0,0.0202
u_10981,variant,1,0.0167
u_10982,variant,0,0.0142
u_10983,variant,0,0.0315
u_10984,variant,0,0.0229
u_10985,variant,0,0.013
u_10986,variant,0,0.016
u_10987,variant,0,0.0152
u_10988,variant,0,0.0237
u_10989,variant,0,0.0688
u_10990,variant,0,0.0156
u_10991,variant,0,0.0191
u_10992,variant,0,0.0481
u_10993,variant,0,0.0499
u_10994,variant,0,0.0179
u_10995,variant,0,0.0243
u_10996,variant,0,0.0356
u_10997,variant,0,0.0182
u_10998,variant,0,0.0223
u_10999,variant,0,0.0217
u_11000,variant,0,0.0155
u_11001,variant,0,0.046
u_11002,variant,0,0.0404
u_11003,variant,0,0.0162
u_11004,variant,0,0.0171
u_11005,variant,0,0.0231
u_11006,variant,0,0.0491
u_11007,variant,0,0.04
u_11008,variant,0,0.0332
u_11009,variant,0,0.0087
u_11010,variant,0,0.0705
u_11011,variant,0,0.01
u_11012,variant,0,0.025
u_11013,variant,0,0.0221
u_11014,variant,0,0.0285
u_11015,variant,0,0.0071
u_11016,variant,0,0.0382
u_11017,variant,0,0.014
u_11018,variant,0,0.0336
u_11019,variant,0,0.0431
u_11020,variant,0,0.0503
u_11021,variant,0,0.0177
u_11022,variant,0,0.0288
u_11023,variant,0,0.0484
u_11024,variant,0,0.0652
u_11025,variant,0,0.0349
u_11026,variant,0,0.0553
u_11027,variant,0,0.0265
u_11028,variant,0,0.0349
u_11029,variant,0,0.0176
u_11030,variant,0,0.0091
u_11031,variant,0,0.0194
u_11032,variant,0,0.0479
u_11033,variant,0,0.0146
u_11034,variant,0,0.0611
u_11035,variant,0,0.0044
u_11036,variant,0,0.0247
u_11037,variant,0,0.0751
u_11038,variant,0,0.0381
u_11039,variant,0,0.0477
u_11040,variant,0,0.0196
u_11041,variant,0,0.0329
u_11042,variant,0,0.0257
u_11043,variant,0,0.0588
u_11044,variant,0,0.0198
u_11045,variant,0,0.0429
u_11046,variant,0,0.0333
u_11047,variant,0,0.0495
u_11048,variant,0,0.023
u_11049,variant,0,0.0283
u_11050,variant,0,0.0269
u_11051,variant,0,0.0083
u_11052,variant,0,0.0187
u_11053,variant,0,0.0597
u_11054,variant,0,0.0538
u_11055,variant,1,0.0532
u_11056,variant,0,0.0513
u_11057,variant,0,0.0211
u_11058,variant,0,0.0388
u_11059,variant,0,0.0394
u_11060,variant,0,0.027
u_11061,variant,0,0.0876
u_11062,variant,0,0.0172
u_11063,variant,0,0.0264
u_11064,variant,0,0.0115
u_11065,variant,0,0.0315
u_11066,variant,0,0.0426
u_11067,variant,0,0.0159
u_11068,variant,0,0.0469
u_11069,variant,0,0.0469
u_11070,variant,1,0.0242
u_11071,variant,0,0.0094
u_11072,variant,0,0.0234
u_11073,variant,0,0.0207
u_11074,variant,0,0.0647
u_11075,variant,0,0.0483
u_11076,variant,0,0.032
u_11077,variant,0,0.018
u_11078,variant,0,0.0543
u_11079,variant,0,0.014
u_11080,variant,0,0.0157
u_11081,variant,0,0.0289
u_11082,variant,0,0.0532
u_11083,variant,0,0.081
u_11084,variant,0,0.0319
u_11085,variant,0,0.0174
u_11086,variant,0,0.0358
u_11087,variant,0,0.0284
u_11088,variant,0,0.026
u_11089,variant,0,0.0577
u_11090,variant,0,0.0325
u_11091,variant,1,0.0648
u_11092,variant,0,0.0287
u_11093,variant,0,0.0269
u_11094,variant,0,0.0718
u_11095,variant,0,0.0133
u_11096,variant,0,0.0312
u_11097,variant,1,0.0041
u_11098,variant,0,0.0202
u_11099,variant,0,0.0403
u_11100,variant,0,0.0128
u_11101,variant,0,0.0128
u_11102,variant,0,0.0142
u_11103,variant,0,0.0135
u_11104,variant,0,0.0451
u_11105,variant,0,0.0313
u_11106,variant,0,0.0223
u_11107,variant,0,0.0204
u_11108,variant,0,0.0366
u_11109,variant,0,0.0086
u_11110,variant,0,0.0091
u_11111,variant,0,0.0627
u_11112,variant,0,0.0343
u_11113,variant,0,0.0486
u_11114,variant,0,0.0402
u_11115,variant,0,0.023
u_11116,variant,0,0.0673
u_11117,variant,0,0.0154
u_11118,variant,0,0.0175
u_11119,variant,0,0.0311
u_11120,variant,0,0.0663
u_11121,variant,0,0.0729
u_11122,variant,0,0.0263
u_11123,variant,0,0.0413
u_11124,variant,0,0.0264
u_11125,variant,0,0.0228
u_11126,variant,0,0.0125
u_11127,variant,0,0.0595
u_11128,variant,0,0.0526
u_11129,variant,0,0.0217
u_11130,variant,0,0.0106
u_11131,variant,0,0.0381
u_11132,variant,0,0.0395
u_11133,variant,0,0.0703
u_11134,variant,0,0.0198
u_11135,variant,0,0.0315
u_11136,variant,0,0.0455
u_11137,variant,0,0.0188
u_11138,variant,0,0.02
u_11139,variant,1,0.0111
u_11140,variant,0,0.0172
u_11141,variant,0,0.0156
u_11142,variant,0,0.0501
u_11143,variant,0,0.0385
u_11144,variant,0,0.009
u_11145,variant,1,0.0216
u_11146,variant,1,0.0441
u_11147,variant,0,0.0239
u_11148,variant,0,0.034
u_11149,variant,0,0.0487
u_11150,variant,0,0.017
u_11151,variant,0,0.0245
u_11152,variant,0,0.0704
u_11153,variant,0,0.0311
u_11154,variant,0,0.0193
u_11155,variant,0,0.0428
u_11156,variant,0,0.0402
u_11157,variant,0,0.0242
u_11158,variant,0,0.0358
u_11159,variant,0,0.0136
u_11160,variant,0,0.0303
u_11161,variant,0,0.0439
u_11162,variant,0,0.0309
u_11163,variant,0,0.0918
u_11164,variant,0,0.0108
u_11165,variant,0,0.0387
u_11166,variant,0,0.0244
u_11167,variant,0,0.0513
u_11168,variant,0,0.0306
u_11169,variant,0,0.0259
u_11170,variant,0,0.0375
u_11171,variant,0,0.0311
u_11172,variant,1,0.0276
u_11173,variant,0,0.0064
u_11174,variant,0,0.0254
u_11175,variant,0,0.0304
u_11176,variant,0,0.006
u_11177,variant,0,0.0516
u_11178,variant,0,0.0173
u_11179,variant,0,0.0144
u_11180,variant,0,0.0257
u_11181,variant,0,0.0343
u_11182,variant,0,0.029
u_11183,variant,0,0.0337
u_11184,variant,0,0.0141
u_11185,variant,0,0.0226
u_11186,variant,0,0.0113
u_11187,variant,0,0.0485
u_11188,variant,0,0.0236
u_11189,variant,0,0.0155
u_11190,variant,0,0.0437
u_11191,variant,0,0.0596
u_11192,variant,0,0.0373
u_11193,variant,0,0.036
u_11194,variant,0,0.0462
u_11195,variant,0,0.0174
u_11196,variant,1,0.0462
u_11197,variant,0,0.0442
u_11198,variant,0,0.0243
u_11199,variant,0,0.0293
u_11200,variant,0,0.0146
u_11201,variant,0,0.0329
u_11202,variant,1,0.017
u_11203,variant,0,0.0158
u_11204,variant,0,0.0492
u_11205,variant,0,0.0364
u_11206,variant,0,0.0314
u_11207,variant,0,0.0402
u_11208,variant,0,0.0699
u_11209,variant,0,0.0129
u_11210,variant,0,0.0666
u_11211,variant,0,0.0277
u_11212,variant,0,0.0617
u_11213,variant,0,0.0516
u_11214,variant,0,0.0827
u_11215,variant,0,0.012
u_11216,variant,0,0.0292
u_11217,variant,0,0.057
u_11218,variant,0,0.0083
u_11219,variant,0,0.013
u_11220,variant,0,0.0057
u_11221,variant,0,0.0337
u_11222,variant,0,0.0284
u_11223,variant,0,0.0805
u_11224,variant,0,0.041
u_11225,variant,0,0.0631
u_11226,variant,1,0.0172
u_11227,variant,0,0.04
u_11228,variant,0,0.0326
u_11229,variant,0,0.0866
u_11230,variant,0,0.0408
u_11231,variant,0,0.0394
u_11232,variant,0,0.0277
u_11233,variant,0,0.0053
u_11234,variant,0,0.0469
u_11235,variant,0,0.0589
u_11236,variant,0,0.0592
u_11237,variant,0,0.0327
u_11238,variant,0,0.0061
u_11239,variant,0,0.0182
u_11240,variant,0,0.0526
u_11241,variant,0,0.0191
u_11242,variant,0,0.0311
u_11243,variant,0,0.049
u_11244,variant,0,0.0841
u_11245,variant,0,0.0351
u_11246,variant,0,0.0162
u_11247,variant,0,0.0509
u_11248,variant,0,0.0262
u_11249,variant,0,0.0175
u_11250,variant,0,0.0096
u_11251,variant,0,0.018
u_11252,variant,0,0.0717
u_11253,variant,0,0.0413
u_11254,variant,0,0.1008
u_11255,variant,0,0.0607
u_11256,variant,0,0.0129
u_11257,variant,0,0.0186
u_11258,variant,0,0.0248
u_11259,variant,0,0.0314
u_11260,variant,0,0.0181
u_11261,variant,0,0.0296
u_11262,variant,0,0.0197
u_11263,variant,0,0.07
u_11264,variant,0,0.0391
u_11265,variant,0,0.0083
u_11266,variant,0,0.0064
u_11267,variant,0,0.0328
u_11268,variant,0,0.0202
u_11269,variant,0,0.0272
u_11270,variant,0,0.025
u_11271,variant,0,0.0248
u_11272,variant,0,0.0532
u_11273,variant,0,0.0243
u_11274,variant,0,0.0483
u_11275,variant,0,0.0262
u_11276,variant,0,0.0422
u_11277,variant,0,0.056
u_11278,variant,0,0.0318
u_11279,variant,0,0.0393
u_11280,variant,1,0.0281
u_11281,variant,0,0.0601
u_11282,variant,0,0.0255
u_11283,variant,0,0.0301
u_11284,variant,0,0.0371
u_11285,variant,0,0.0281
u_11286,variant,0,0.0137
u_11287,variant,0,0.017
u_11288,variant,0,0.0393
u_11289,variant,0,0.0223
u_11290,variant,0,0.0343
u_11291,variant,0,0.0206
u_11292,variant,0,0.0265
u_11293,variant,0,0.0076
u_11294,variant,0,0.0654
u_11295,variant,0,0.0081
u_11296,variant,0,0.0481
u_11297,variant,0,0.0416
u_11298,variant,0,0.02
u_11299,variant,0,0.0554
u_11300,variant,0,0.0326
u_11301,variant,0,0.0097
u_11302,variant,0,0.0377
u_11303,variant,0,0.0131
u_11304,variant,0,0.0682
u_11305,variant,0,0.0242
u_11306,variant,0,0.0343
u_11307,variant,0,0.0567
u_11308,variant,0,0.0082
u_11309,variant,0,0.0767
u_11310,variant,0,0.0291
u_11311,variant,0,0.0172
u_11312,variant,0,0.0103
u_11313,variant,0,0.0327
u_11314,variant,0,0.0142
u_11315,variant,0,0.0181
u_11316,variant,0,0.0197
u_11317,variant,0,0.0041
u_11318,variant,0,0.0607
u_11319,variant,0,0.0353
u_11320,variant,0,0.0242
u_11321,variant,0,0.0257
u_11322,variant,0,0.0685
u_11323,variant,0,0.0097
u_11324,variant,0,0.0181
u_11325,variant,0,0.0289
u_11326,variant,0,0.0573
u_11327,variant,0,0.056
u_11328,variant,0,0.0298
u_11329,variant,0,0.0094
u_11330,variant,0,0.028
u_11331,variant,0,0.0816
u_11332,variant,0,0.0174
u_11333,variant,0,0.0166
u_11334,variant,0,0.0223
u_11335,variant,1,0.025
u_11336,variant,0,0.0607
u_11337,variant,0,0.0147
u_11338,variant,0,0.0136
u_11339,variant,0,0.0617
u_11340,variant,0,0.017
u_11341,variant,0,0.0177
u_11342,variant,0,0.0381
u_11343,variant,0,0.04
u_11344,variant,0,0.0311
u_11345,variant,0,0.0177
u_11346,variant,0,0.012
u_11347,variant,0,0.0277
u_11348,variant,0,0.0378
u_11349,variant,0,0.0374
u_11350,variant,0,0.0438
u_11351,variant,0,0.018
u_11352,variant,0,0.0337
u_11353,variant,0,0.0423
u_11354,variant,0,0.0366
u_11355,variant,0,0.0484
u_11356,variant,0,0.0274
u_11357,variant,0,0.0182
u_11358,variant,0,0.019
u_11359,variant,0,0.042
u_11360,variant,0,0.0089
u_11361,variant,0,0.0127
u_11362,variant,0,0.018
u_11363,variant,0,0.0292
u_11364,variant,0,0.0376
u_11365,variant,0,0.0347
u_11366,variant,0,0.0337
u_11367,variant,0,0.0815
u_11368,variant,0,0.013
u_11369,variant,0,0.0385
u_11370,variant,0,0.0284
u_11371,variant,1,0.0157
u_11372,variant,1,0.0606
u_11373,variant,0,0.0214
u_11374,variant,0,0.0237
u_11375,variant,0,0.0257
u_11376,variant,0,0.0592
u_11377,variant,1,0.0213
u_11378,variant,0,0.0471
u_11379,variant,0,0.0327
u_11380,variant,0,0.0624
u_11381,variant,1,0.0409
u_11382,variant,0,0.0667
u_11383,variant,0,0.0192
u_11384,variant,0,0.0272
u_11385,variant,0,0.0252
u_11386,variant,0,0.0406
u_11387,variant,0,0.0081
u_11388,variant,0,0.023
u_11389,variant,0,0.0261
u_11390,variant,0,0.009
u_11391,variant,0,0.0359
u_11392,variant,0,0.0111
u_11393,variant,0,0.0162
u_11394,variant,0,0.0286
u_11395,variant,0,0.0306
u_11396,variant,0,0.0436
u_11397,variant,0,0.0281
u_11398,variant,0,0.0084
u_11399,variant,0,0.0677
u_11400,variant,0,0.0255
u_11401,variant,0,0.0114
u_11402,variant,0,0.0352
u_11403,variant,0,0.0283
u_11404,variant,0,0.0223
u_11405,variant,0,0.0583
u_11406,variant,1,0.0191
u_11407,variant,0,0.0279
u_11408,variant,0,0.026
u_11409,variant,0,0.0302
u_11410,variant,0,0.0089
